Brix,FS,AFW,JU,FC,RFW,RT,DP,SL,ER,HR,MALO
12.418274,69.08086,248.9363,39.75374,0.47491503,3.78492,6.254694,1441.982844,0.880334687,461.5338915,696,2.63018130116427
6.416064,81.38953,283.9053,55.2616,5.49311425,3.011101,5.105465,1005.571482,0.454836453,675.1254954,696,2.60192694849130
12.844567,77.43833,196.2977,55.73567,0.28269603,5.044559,8.405938,807.2208017,0.910554709,253.4135041,696,2.23587271339376
8.491841,77.97154,254.2394,47.26652,3.2226057,2.911845,5.050635,1024.187777,0.601988826,674.3655824,696,3.22820015144387
10.91785,74.63266,263.9614,44.92145,0.67295427,3.899889,7.846763,1212.547417,0.773969238,240.8494923,696,3.19820956120176
10.627869,75.79884,247.3245,48.60007,2.90306131,4.239409,6.037466,1084.487452,0.753412409,574.786182,696,2.39376989266766
12.253244,77.40437,223.5183,46.5415,0.55970423,4.670069,6.642841,920.3684329,0.868635667,475.3645819,696,3.32273199551699
9.91437,78.10212,234.4422,53.08266,2.11052007,3.725587,6.857636,939.7068449,0.702832279,344.6962173,696,3.14979929579372
10.126347,73.3163,231.1307,48.71781,2.28036108,3.767526,5.745451,1119.956321,0.717859383,592.7191765,696,2.40826901809894
10.128793,75.84401,260.2891,48.80641,2.12744323,3.783237,6.455176,1139.297622,0.718032781,419.6665752,696,2.82050333042855
9.206028,82.42796,319.8768,52.24058,2.49343653,3.994304,6.036844,1090.697097,0.652617729,541.7218478,696,2.65957163594109
10.697616,71.99668,202.3057,47.64695,1.26524571,2.513694,6.804366,1035.179775,0.758356792,238.0753912,696,2.86544925568998
9.26826,79.59,291.2296,50.27839,3.07372283,4.754577,7.126619,1103.07507,0.657029372,391.9461084,696,2.84059474237502
11.740885,75.65127,216.2307,49.77529,1.82396127,4.835607,6.721557,953.70433,0.832314404,475.123417,696,2.47165113688050
8.464224,82.41319,270.9716,45.38977,2.0050439,2.87899,5.896537,924.4398763,0.60003105,419.0001399,696,4.07753152540460
12.377827,72.76833,243.8597,51.21324,1.60992843,4.261376,7.547672,1208.531238,0.877467389,295.71673,696,2.38049066215766
9.617088,74.53256,249.5045,46.00855,1.61583196,2.945905,5.383088,1150.761536,0.68175788,563.494128,696,2.59079272713966
9.953192,80.56663,242.8897,42.6615,2.44324361,4.928969,6.924761,886.9284256,0.70558438,442.9011582,696,2.58288842433083
9.570125,72.36616,249.4282,54.08815,2.8184441,3.097841,5.677091,1256.851704,0.678428661,505.1805854,696,4.10244620027267
10.368404,75.79866,242.6906,51.42764,1.32648405,3.990619,6.586805,1064.175953,0.735018867,416.6591679,696,2.17720714722818
11.465913,73.52834,180.4188,49.26694,1.71478405,3.972926,6.859376,866.6875854,0.812821567,367.3006889,696,2.99074503843527
9.432285,83.00635,316.6594,50.1412,2.63804815,4.374379,6.495057,1057.312831,0.668657147,476.357057,696,2.94069791515279
9.731298,79.80139,300.2869,46.82198,2.28636052,3.116494,6.065611,1128.366251,0.689854257,416.6848656,696,2.35456321062202
11.482438,69.964,134.6967,51.43048,1.04004873,4.491682,6.91347,751.0660516,0.813993029,405.5887026,696,3.64837432859028
7.926691,85.06119,346.4055,52.88692,3.28667474,3.37441,6.510932,1074.819374,0.561925195,364.7820556,696,2.20036326993877
10.902597,73.19011,252.5811,42.67159,1.14489225,3.231685,5.710066,1230.236818,0.772887949,517.9296024,720,3.18412604272719
9.356408,80.69918,263.6457,52.85815,2.17947913,3.993276,7.782962,957.9843113,0.663278207,252.7316854,720,3.40779852928152
9.268335,73.9263,243.2869,44.84854,3.3226613,3.139139,5.231827,1149.918029,0.657034689,654.0568792,720,3.23633118306453
9.889571,76.91058,217.0129,53.24134,1.85855228,4.121764,6.798309,910.9034791,0.701074271,391.4222563,720,3.97119588318180
8.917613,84.60032,339.4082,47.83689,3.08900395,4.43813,5.701209,1070.41302,0.632171915,714.6020024,720,2.35639357505417
13.696147,72.54171,184.519,48.64974,-0.56806648,3.582606,8.189122,923.0448328,0.970923438,194.648975,720,5.03052186856532
8.172451,83.21946,354.7923,50.34137,3.58115464,4.198941,6.272406,1175.559391,0.579347186,507.694412,720,2.31009499943012
9.99368,76.21337,245.3113,51.46471,1.56309797,3.860338,6.480183,1058.203337,0.708454585,423.2808456,720,3.42936447268250
10.816973,77.34721,199.9755,44.90424,2.00170428,4.02141,6.06748,825.2545026,0.766818041,537.1782114,720,4.16772240677653
9.720153,77.95871,290.8253,52.10092,2.13140481,3.123975,6.80444,1172.150351,0.689064185,295.866285,720,2.91503973577558
9.50554,76.70939,271.3277,48.51938,2.95526384,4.473912,5.755833,1147.872405,0.673850213,700.0482572,720,2.97155546386914
11.834952,79.69936,268.1574,46.14348,2.23892887,3.951211,7.801322,1011.510404,0.838982838,248.3079969,720,3.34693231026512
8.707671,73.53798,215.5215,48.07567,2.32202781,3.426291,5.592355,1034.905231,0.617289071,584.5277636,720,3.74694881949428
11.320884,77.26409,243.8515,48.2517,0.93784777,4.530052,7.773348,1009.572284,0.802540423,287.7689622,720,3.68717275697678
9.025747,74.61023,220.5012,50.64695,1.85217761,3.147395,5.4518,1013.820084,0.639837562,579.5575934,720,3.63516788409148
12.333643,78.26979,268.3132,51.77311,2.12188436,4.984141,7.024661,1068.574,0.874335173,429.0217436,720,3.21387620617509
9.890067,81.02463,265.2887,42.65312,2.35174811,3.293402,7.127462,952.3852304,0.701109433,271.3970414,720,3.27890888084354
8.922911,74.68227,248.1923,53.85514,2.46322269,3.771284,6.055823,1137.839073,0.632547491,506.6812287,720,3.30921393473960
12.161829,72.35692,206.6807,48.40977,0.75722439,3.276561,6.547722,1041.848995,0.862155234,348.2672665,720,4.10920298761369
9.01691,76.13894,258.2986,55.74285,2.53349259,3.948677,6.384607,1117.497713,0.639211105,452.703859,720,3.23169954353693
9.792654,81.9753,289.3043,48.75135,2.80163792,4.059766,5.692856,1002.884489,0.6942038,656.5616354,720,2.78162718808748
11.134449,74.99422,240.4879,41.56362,0.65752264,4.35655,6.656689,1088.817073,0.789323998,440.6897981,720,3.52997874972009
10.58564,79.20056,249.6792,49.88065,2.76571401,3.33626,7.828464,959.7158708,0.750418784,207.48911,720,3.61298324200856
9.776271,73.57378,230.2554,56.88846,2.5172751,4.72992,5.085396,1104.04223,0.693042404,1073.110785,720,3.40205824413017
9.30308,84.54799,319.0178,41.65847,1.90926516,3.347148,7.214156,1007.975841,0.659497771,266.0010945,720,2.71791488525196
10.711429,72.93645,182.1942,50.30117,2.38143519,4.019253,6.11507,896.6970753,0.759335999,524.4524781,720,4.59177747118377
9.924464,71.36901,225.9921,57.05395,1.6673121,3.313717,6.715653,1187.16015,0.703547845,326.4493196,720,3.76491963865406
10.361515,82.10126,286.0163,45.57486,2.60107013,3.963251,6.696244,986.9300831,0.734530504,393.8427569,720,2.96623755588026
11.868016,76.57875,270.8261,43.35827,1.05386371,4.486645,6.264153,1151.624157,0.841326754,544.6277095,720,3.05568422212869
8.998855,68.18353,175.8423,54.93355,2.46894281,3.143706,6.485814,1059.32685,0.637931181,343.806078,720,4.83705306989923
10.69978,91.69641,306.883,47.77365,1.8788668,5.286926,7.110212,760.0827945,0.758510199,438.8546228,720,2.83091792122228
9.308552,76.39656,295.4468,49.00685,2.7508928,3.857746,6.206339,1265.327508,0.659885682,481.4955127,720,2.77508432902920
11.408038,68.00937,205.1283,52.17532,0.95194325,2.860113,6.133424,1245.272493,0.808718793,369.8616672,720,4.03186374454092
10.487097,77.54677,239.1403,49.91409,0.87393192,3.09706,6.58793,979.2795828,0.743433045,323.1973469,720,3.54780105547083
9.790084,84.5136,267.0599,48.06683,3.06481225,4.739158,8.103626,844.8389865,0.694021612,265.7223693,720,3.42800396826194
10.433928,72.5214,259.9428,49.53126,1.74187303,4.223057,4.936575,1301.44052,0.739663881,1047.405428,720,2.96333009853771
9.241182,72.29374,203.879,44.42732,2.10071363,3.079183,6.117324,1030.422862,0.655109805,401.3434193,720,4.07765243524807
9.331531,81.99084,321.9659,54.13296,2.4138475,4.185644,6.820608,1115.472684,0.66151467,393.6027401,720,2.63120115053953
14.00976,71.34878,151.6518,46.28716,-0.46079001,3.749824,6.484902,797.3205997,0.993155545,410.2661896,720,5.66457178456503
6.953241,85.91266,322.8765,52.15121,5.61455347,4.237899,7.040811,972.3217694,0.49291707,362.2827355,720,2.66383280221215
11.320923,67.79439,213.1621,41.2736,0.07074553,3.055042,5.439743,1306.392828,0.802543188,566.3007475,720,3.73325021775346
8.786983,80.61175,274.8142,54.67617,3.8969302,3.568633,6.553458,1001.818832,0.62291152,378.3166205,720,3.06691680551459
12.656013,76.06838,237.0049,45.20408,0.45388144,5.289204,7.503244,1028.229105,0.897188067,373.6011501,720,3.74495078154526
8.068839,82.47929,293.5864,57.73714,3.1085892,3.660315,6.65463,999.1858196,0.572002104,370.6054628,720,2.87952552118977
11.79221,74.79137,234.3776,41.78211,1.8039734,4.671159,6.08344,1069.810132,0.835952847,619.0732789,720,3.52182920159576
10.345647,76.45936,265.3679,55.12988,1.93681685,3.765543,6.968177,1133.708707,0.733405618,332.0742388,720,3.23486008345816
9.230213,77.3505,268.456,44.25164,2.49701839,2.974659,5.95243,1107.716969,0.65433221,420.8423071,720,3.03829444683316
11.183065,74.3953,180.0315,52.2845,1.94431141,4.453136,6.356349,834.943468,0.792770398,517.3778731,720,4.71290780120999
10.078485,84.8238,320.3329,43.1708,1.98519713,3.488805,6.990378,1002.290103,0.714466434,304.7472604,720,2.67720009068267
8.559825,76.44577,278.1626,54.37577,2.42096106,3.971762,6.323076,1189.004309,0.60680823,468.773558,720,2.97797486877808
11.39559,73.94837,218.3992,51.36531,1.47398693,3.558004,6.520416,1031.36003,0.807836351,382.953122,720,3.87784966411743
8.676658,83.04704,278.1761,52.4639,3.56518313,4.126036,5.952315,927.4540681,0.615090552,583.768141,720,2.94146833728854
11.322896,72.49773,222.448,47.11519,1.04400544,3.512675,6.48471,1114.808701,0.802683055,384.3539854,720,3.78959510009955
10.652675,71.60319,195.3541,41.23199,2.27655034,3.932559,5.794081,1016.179635,0.755170913,603.2351728,720,4.19197085630984
12.110923,75.46311,247.3457,51.83131,0.9496293,4.550025,7.340819,1099.120571,0.858546494,343.1984602,720,3.54671118558569
8.954785,85.44188,320.7603,46.5893,2.26024122,3.853578,6.699772,982.0040832,0.634807047,382.33951,720,2.63480334514550
10.524673,70.57871,220.6786,56.46003,1.35301055,3.439726,5.921999,1198.627234,0.746096818,494.1786239,720,3.70361290064651
8.935823,82.22068,255.4276,48.56671,3.44413047,4.161561,7.237768,877.5456134,0.633462826,327.4970455,720,3.43514062704022
10.398809,70.35318,228.6858,42.56239,1.24183714,2.589598,5.16515,1254.102606,0.737174286,560.7233373,720,3.42860054807807
9.216324,86.90697,320.3503,56.61695,3.48906248,5.10044,7.499691,931.9795416,0.653347615,360.7801447,720,2.75066882425027
11.801171,70.44424,229.7486,45.56908,1.09933779,3.596878,5.837009,1255.051304,0.836588094,539.6593605,720,3.53267639697209
9.449926,77.11014,224.1127,48.82936,2.85359619,4.054929,6.871898,933.4199151,0.669907722,372.8363401,720,3.85287752669081
12.211673,81.10617,221.5638,46.47755,0.94594506,3.88841,7.062323,793.0164457,0.865688688,329.3778708,720,3.94874272652354
10.803068,72.39583,243.0004,52.83671,3.01120287,4.375539,6.434592,1222.957609,0.765832312,490.0423465,720,3.44043292985609
8.054976,77.98407,274.2387,51.08642,2.12200307,3.31058,5.524065,1104.221297,0.571019352,585.9935588,720,2.90714283579461
9.741525,80.74382,284.291,52.22821,2.42691026,4.080749,7.387623,1031.288808,0.690579251,301.9887778,720,3.08626900844290
11.675999,76.27644,220.8073,42.6086,0.87963078,4.027257,6.862528,950.1392325,0.827714618,371.8108444,720,3.91033943813723
9.868091,79.09588,290.298,49.95212,2.0813212,3.717599,6.614009,1120.282435,0.699551548,383.3833904,720,2.89741448453449
9.432321,83.25042,272.6368,41.64738,3.61186394,3.703221,6.574855,902.3400749,0.668659699,388.7641306,720,3.10319768685492
13.266278,62.65474,172.6592,57.01423,-0.26681447,4.182466,6.686495,1340.519073,0.940449912,417.4475748,720,4.94101484762720
8.243045,80.58336,265.297,53.0436,3.63507132,3.230227,5.704682,968.1469763,0.584351613,519.163101,720,3.04661135974578
8.983603,81.91695,296.6521,39.79903,2.32810473,3.754088,6.556538,1030.555001,0.636849963,397.4164106,720,2.83323318661130
12.047165,70.89465,205.4111,55.1081,0.90933381,3.821088,6.542553,1100.851123,0.854026673,407.1087033,720,4.12756858119663
10.836301,80.40057,263.0417,49.10054,2.54415176,4.833064,7.05891,966.4787047,0.768188208,409.9913628,720,3.29485810621322
10.290284,78.04457,237.9337,49.32762,1.86222995,4.224926,6.705706,955.8130404,0.72948092,418.0716096,720,3.59060477861886
10.016386,77.75065,268.3842,48.66488,2.18565416,4.342065,6.738558,1090.41026,0.710064219,423.4094082,720,3.16521726618411
9.971167,78.16162,272.3975,46.12918,1.68083575,3.359503,6.833126,1089.350233,0.706858633,314.1823921,720,3.13176837044733
9.490769,81.08415,275.8538,57.21444,3.28800036,3.469591,4.104007,988.1346656,0.672803093,1497.68024,720,2.68538253183630
11.133644,73.73521,244.6139,46.36679,1.06573022,4.735101,9.052912,1165.202579,0.789266931,190.4274037,720,3.88968895637052
10.105983,72.54731,214.6079,44.45344,2.20716838,2.838263,6.025075,1073.314097,0.716415774,387.1955517,720,3.84589214982285
10.097639,81.33117,269.5352,51.58167,1.72648191,4.173193,4.914843,956.730237,0.715824266,1048.828834,720,2.87526636609260
11.039608,71.56727,221.5585,49.75121,2.35783701,4.210144,7.509912,1154.224087,0.782600694,296.5906815,720,3.99982603138125
10.119038,75.4232,223.2844,54.447,1.73835532,3.336297,6.479069,993.7761923,0.717341247,366.0091861,720,3.78598875540913
10.379085,78.93589,290.722,43.31379,0.71158305,3.874838,6.665414,1128.754351,0.735776046,390.4246753,720,2.89984681889724
10.621006,80.75537,252.2192,48.73653,3.60861964,4.286345,6.733024,914.5532126,0.752925889,419.0074374,720,3.38959595906671
9.226898,75.84841,269.1264,56.69555,2.60933458,4.080253,7.087437,1177.773906,0.654097209,341.96728,720,3.20278753265674
10.851235,75.54107,238.3954,44.53179,0.52772147,2.91518,5.993235,1056.07204,0.769246883,404.0606426,720,3.44561269476005
9.883924,74.34677,235.3391,46.99924,2.06069069,3.790796,5.586557,1093.585749,0.700673954,648.7282443,720,3.41535401928496
10.22367,82.38412,292.484,50.76831,2.60342267,4.849185,7.212904,998.8876921,0.724758636,385.5701397,720,2.97359905490511
10.859857,67.70575,173.6481,54.12908,1.91954178,3.806209,6.501631,1068.411233,0.769858099,413.2289837,720,4.90279872440388
9.445867,79.11803,270.9279,46.87974,2.05737167,3.057027,4.957397,1044.653841,0.669619979,748.6921357,720,2.86203556217943
11.339923,85.74966,292.8395,46.94514,2.11724546,4.96858,8.106305,886.9058228,0.803890103,278.3098405,720,3.11393696763390
9.237324,72.79499,248.6161,46.94472,1.51305772,2.921892,4.943765,1230.750007,0.654836311,721.5323365,720,3.11001341649786
12.152116,77.28674,195.5332,56.49721,1.53794086,5.70005,8.922581,808.8176331,0.861466677,239.4265256,720,4.92425367456409
8.441147,76.66365,299.1962,42.51483,3.21630564,2.256822,5.366103,1268.03916,0.598395115,435.7981567,720,2.62362187063095
10.201951,77.43502,233.1655,48.73474,1.00364946,2.374493,6.314768,958.9525452,0.723218971,281.36093,720,3.59342365503529
9.295281,77.64254,257.7732,49.8084,2.18221487,4.975457,8.128194,1051.680035,0.658944898,276.4495524,720,3.53865352578002
10.547072,76.87252,261.3413,49.80992,2.95565811,3.093831,4.088863,1098.600424,0.747684689,1350.373803,720,2.83013307256500
11.236738,72.79719,205.2124,51.09151,0.97559431,4.14716,7.687644,1015.792079,0.796575291,272.3554658,720,4.38580581223605
9.340213,80.8076,307.5911,43.18801,3.50189885,4.513202,6.021423,1113.171836,0.662130139,616.8114916,720,2.64864617059238
9.283357,91.16709,295.1851,58.14511,2.9021356,4.795408,8.145354,743.9182684,0.658099602,264.7651184,720,3.18444494584262
8.957101,69.45166,208.5955,44.98128,2.8683899,2.897869,6.651297,1189.055465,0.634971229,293.8494095,720,3.40832297552608
12.357414,76.15405,254.1738,42.43638,0.2755603,4.475396,5.818568,1098.997836,0.876020306,677.8728228,720,3.23556400654564
11.146056,66.03975,223.7631,52.75354,1.8394462,3.402676,6.365941,1483.601549,0.790146821,393.5481416,720,3.97047044297633
10.989699,91.58861,297.9212,47.15864,1.5831201,5.128283,7.581793,740.4949044,0.779062632,351.0923041,720,2.35603159652648
9.778158,69.03285,222.6308,52.29223,2.9132933,3.384289,5.025813,1292.298696,0.693176174,795.4512377,720,5.03007794324050
9.427901,82.2158,246.8261,45.35581,1.7629317,3.065258,7.045012,848.1453584,0.668346364,261.5693895,720,2.31117443979649
9.556743,77.83506,267.7911,55.03287,2.5587207,4.524761,6.613112,1084.464688,0.677480007,466.8131766,720,3.43042354888601
11.971035,72.2465,208.7234,47.0106,1.2567422,3.829829,6.802649,1056.977574,0.848629798,363.0030634,720,4.16761858388829
9.693337,77.61561,253.2663,48.0855,1.5180513,4.109057,6.399213,1034.368414,0.687163192,467.8725471,720,2.91590725827266
11.189185,80.44006,262.735,51.95674,2.0356884,3.877983,7.25345,963.930768,0.793204247,303.2055395,720,2.97102225932788
9.879408,75.97017,269.5964,41.24038,3.1614324,4.384963,5.283528,1174.166982,0.700353813,887.0722406,720,3.34705243982385
9.631941,83.25944,246.8817,53.35137,2.1801781,3.440999,7.780397,816.8334467,0.682810813,217.9939139,720,3.74656226554843
9.10063,72.34524,289.9835,45.61688,2.1447572,2.924466,5.78573,1462.475071,0.645146037,450.5439725,720,3.68646911679872
11.362847,76.1382,226.5716,51.48259,1.4557224,4.311269,6.107996,980.2632589,0.805515191,564.5130487,720,3.63438596926493
9.931139,75.71541,236.608,52.37972,2.0055856,3.426054,6.050098,1040.930321,0.704021037,461.6066654,720,3.21271747978135
10.99564,78.06541,250.3563,47.03644,1.778523,4.651419,7.670161,1004.911137,0.779483791,307.5651455,720,3.27817463735270
9.689841,80.37567,242.222,54.00586,2.3793811,3.986247,6.454714,890.8094939,0.686915359,442.2810063,720,3.30879460480400
11.780986,74.63411,297.2176,38.5428,1.3748771,4.153248,5.478101,1365.235328,0.835157174,753.8116672,720,4.10842783471511
10.11756,73.04547,162.1012,57.15726,3.4967209,4.063612,6.592293,794.2394158,0.717236471,423.2216,720,3.23101375969751
10.398315,78.81283,273.7138,45.2823,0.1171129,3.83503,7.656091,1067.704312,0.737139266,254.9838069,720,2.78269029552835
7.965257,81.45882,290.1369,46.31167,4.2573301,2.436273,5.513536,1025.023193,0.564659149,433.710967,720,3.52942108508532
11.942911,67.73043,207.1127,58.25974,1.0289371,4.453386,6.395484,1272.91763,0.84663608,507.9666322,720,3.61272491844452
10.516895,82.17563,327.4157,39.15034,1.7152496,4.601666,7.388963,1126.718547,0.745545433,340.3531023,720,3.40245715755019
10.823173,75.1436,177.4721,45.55069,1.6771823,3.053358,6.396728,798.7284711,0.767257561,348.0720657,720,2.71769012903903
9.780314,83.85325,331.4118,58.65518,2.1515702,4.623381,7.276815,1073.379602,0.693329014,358.0146331,720,4.59079383379132
11.050462,65.96944,157.7987,44.28078,1.1826521,2.929817,5.824198,1049.591001,0.783370137,442.4836192,720,3.76302904956612
11.062004,85.05778,286.7825,46.62064,2.1956471,4.340668,6.564518,889.9294637,0.784188353,457.8393695,720,2.96511737872252
